value,name
http://dbpedia.org/resource/Alexander_Masters,Alexander Masters
http://dbpedia.org/resource/Allen_Varney,Allen Varney
http://dbpedia.org/resource/Anne_Douglas_Sedgwick,Anne Douglas Sedgwick
http://dbpedia.org/resource/Anne_Parrish,Anne Parrish
http://dbpedia.org/resource/Arthur_A._Denny,Arthur A. Denny
http://dbpedia.org/resource/Brian_Garfield,Brian Garfield
http://dbpedia.org/resource/Carol_Mendelsohn,Carol Mendelsohn
http://dbpedia.org/resource/Charles_Edward_Russell,Charles Edward Russell
http://dbpedia.org/resource/Charles_Ghigna,Charles Ghigna
http://dbpedia.org/resource/Charles_H._Wesley,Charles H. Wesley
http://dbpedia.org/resource/David_Anthony_Durham,David Anthony Durham
http://dbpedia.org/resource/David_Dudley_Field_I,David Dudley Field I
http://dbpedia.org/resource/David_Dudley_Field_I,David Dudley Field
http://dbpedia.org/resource/Ed_Bullins,Ed Bullins
http://dbpedia.org/resource/Edward_S._Aarons,Edward S. Aarons
http://dbpedia.org/resource/Elizabeth_Linington,Elizabeth Linington
http://dbpedia.org/resource/Eric_Roth,Eric Roth
http://dbpedia.org/resource/Eric_Roth,Eric R. Roth
http://dbpedia.org/resource/George_Kriehn,George Kriehn
http://dbpedia.org/resource/Harriet_Mann_Miller,Harriet Mann Miller
http://dbpedia.org/resource/Jim_Cash,Jim Cash
http://dbpedia.org/resource/Jim_Dodge,Jim Dodge
http://dbpedia.org/resource/John_Gregory_Betancourt,John Gregory Betancourt
http://dbpedia.org/resource/Julian_Hawthorne,Julian Hawthorne
http://dbpedia.org/resource/Justin_Harvey_Smith,Justin Harvey Smith
http://dbpedia.org/resource/Kaye_Gibbons,Kaye Gibbons
http://dbpedia.org/resource/Lois_Mark_Stalvey,Lois Mark Stalvey
http://dbpedia.org/resource/Luis_Valdez,Luis Valdez
http://dbpedia.org/resource/Mitchell_Burgess,Mitchell Burgess
http://dbpedia.org/resource/Philip_Orbanes,Philip Orbanes
http://dbpedia.org/resource/Richard_Appel,Richard Appel
http://dbpedia.org/resource/Ron_Cowen,Ron Cowen
http://dbpedia.org/resource/Rupert_Hughes,Rupert Hughes
http://dbpedia.org/resource/Sonia_Sanchez,Sonia Sanchez
http://dbpedia.org/resource/Steve_Kubby,Steve Kubby
http://dbpedia.org/resource/Steven_T._Seagle,Steven T. Seagle
http://dbpedia.org/resource/Sutton_E._Griggs,Sutton E. Griggs
http://dbpedia.org/resource/Thomas_Steinbeck,Thomas Steinbeck
http://dbpedia.org/resource/Ti-Grace_Atkinson,Ti-Grace Atkinson
http://dbpedia.org/resource/Tillie_Olsen,Tillie Olsen
http://dbpedia.org/resource/Uell_Stanley_Andersen,Uell Stanley Andersen
http://dbpedia.org/resource/Wilfred_Harold_Munro,Wilfred Harold Munro
http://dbpedia.org/resource/William_Malone_Baskervill,William Malone Baskervill
http://dbpedia.org/resource/Wright_Thompson,Wright Thompson
http://dbpedia.org/resource/Babette_Deutsch,Babette Deutsch
http://dbpedia.org/resource/Mariana_Griswold_Van_Rensselaer,Mariana Griswold Van Rensselaer
http://dbpedia.org/resource/Mariana_Griswold_Van_Rensselaer,Mariana Alley Griswold Van Rensselaer
http://dbpedia.org/resource/Rene_Ricard,Rene Ricard
http://dbpedia.org/resource/Rene_Ricard,René Ricard
http://dbpedia.org/resource/Tom_Schulman,Tom Schulman
http://dbpedia.org/resource/Bill_Slavicsek,Bill Slavicsek
http://dbpedia.org/resource/C._J._Stevens,C. J. Stevens
http://dbpedia.org/resource/C._J._Stevens,Clysle Julius (C.J.) Stevens
http://dbpedia.org/resource/Campion_Platt,Campion Platt
http://dbpedia.org/resource/Catherine_Marshall,Catherine Marshall
http://dbpedia.org/resource/Don_Callander,Don Callander
http://dbpedia.org/resource/Dorothy_Gilman,Dorothy Gilman
http://dbpedia.org/resource/Douglas_Brinkley,Douglas Brinkley
http://dbpedia.org/resource/Drew_Goddard,Drew Goddard
http://dbpedia.org/resource/Evaline_Ness,Evaline Ness
http://dbpedia.org/resource/Finis_L._Bates,Finis L. Bates
http://dbpedia.org/resource/Frederic_Tuten,Frederic Tuten
http://dbpedia.org/resource/Frederick_Gutheim,Frederick Gutheim
http://dbpedia.org/resource/Henry_Bellamann,Henry Bellamann
http://dbpedia.org/resource/Henry_Mills_Alden,Henry Mills Alden
http://dbpedia.org/resource/Henry_Mills_Alden,Henry M. Alden
http://dbpedia.org/resource/Howard_Hendricks,Howard Hendricks
http://dbpedia.org/resource/James_Crumley,James Crumley
http://dbpedia.org/resource/James_Phinney_Baxter_III,James Phinney Baxter III
http://dbpedia.org/resource/Janisse_Ray,Janisse Ray
http://dbpedia.org/resource/Jeanne_DuPrau,Jeanne DuPrau
http://dbpedia.org/resource/Jeanne_DuPrau,Jeanne DuPrau'''
http://dbpedia.org/resource/Joan_McCall,Joan McCall
http://dbpedia.org/resource/Joel_Primack,Joel Primack
http://dbpedia.org/resource/Joel_Primack,Joel R. Primack
http://dbpedia.org/resource/John_Franklin_Bardin,John Franklin Bardin
http://dbpedia.org/resource/John_Morressy,John Morressy
http://dbpedia.org/resource/John_Vornholt,John Vornholt
http://dbpedia.org/resource/Joseph_Alexander_Altsheler,Joseph Alexander Altsheler
http://dbpedia.org/resource/Kristin_Gore,Kristin Gore
http://dbpedia.org/resource/Linda_Fairstein,Linda Fairstein
http://dbpedia.org/resource/Linda_Hogan,Linda Hogan
http://dbpedia.org/resource/Linda_Spalding,Linda Spalding
http://dbpedia.org/resource/Lois_Lenski,Lois Lenski
http://dbpedia.org/resource/Lydia_Davis,Lydia Davis
http://dbpedia.org/resource/Mac_Hyman,Mac Hyman
http://dbpedia.org/resource/Marilou_Awiakta,Marilou Awiakta
http://dbpedia.org/resource/Melissa_Holbrook_Pierson,Melissa Holbrook Pierson
http://dbpedia.org/resource/Mercer_Mayer,Mercer Mayer
http://dbpedia.org/resource/Mike_Gold,Mike Gold
http://dbpedia.org/resource/Mike_Gold,Michael Gold
http://dbpedia.org/resource/Murray_Waas,Murray Waas
http://dbpedia.org/resource/Natalie_Babbitt,Natalie Babbitt
http://dbpedia.org/resource/Ned_Vizzini,Ned Vizzini
http://dbpedia.org/resource/Oscar_Hijuelos,Oscar Hijuelos
http://dbpedia.org/resource/Oscar_Hijuelos,Oscar Jerome Hijuelos
http://dbpedia.org/resource/Patricia_Graham,Patricia Graham
http://dbpedia.org/resource/Patricia_Wells,Patricia Wells
http://dbpedia.org/resource/Paul_Gruchow,Paul Gruchow
http://dbpedia.org/resource/Qui_Nguyen,Qui Nguyen
http://dbpedia.org/resource/Richard_Ballantine,Richard Ballantine
http://dbpedia.org/resource/Richard_Hovey,Richard Hovey
http://dbpedia.org/resource/Rick_Bragg,Rick Bragg
http://dbpedia.org/resource/Robert_Rodat,Robert Rodat
http://dbpedia.org/resource/Robert_Warshow,Robert Warshow
http://dbpedia.org/resource/Theodore_M._Porter,Theodore M. Porter
http://dbpedia.org/resource/Timothy_Steele,Timothy Steele
http://dbpedia.org/resource/Wilbur_Schramm,Wilbur Schramm
http://dbpedia.org/resource/Wilson_Mizner,Wilson Mizner
http://dbpedia.org/resource/Gary_D._Schmidt,Gary D. Schmidt
http://dbpedia.org/resource/Louis_Kronenberger,Louis Kronenberger
http://dbpedia.org/resource/Melinda_Haynes,Melinda Haynes
http://dbpedia.org/resource/Alex_Randolph,Alex Randolph
http://dbpedia.org/resource/Alexander_Chee,Alexander Chee
http://dbpedia.org/resource/Andy_Glazer,Andy Glazer
http://dbpedia.org/resource/Barry_O'Brien,Barry O'Brien
http://dbpedia.org/resource/C._Jay_Cox,C. Jay Cox
http://dbpedia.org/resource/Carl_Phillips,Carl Phillips
http://dbpedia.org/resource/Claire_Messud,Claire Messud
http://dbpedia.org/resource/Donald_R._Bensen,Donald R. Bensen
http://dbpedia.org/resource/Donald_R._Bensen,Donald Roynald Bensen
http://dbpedia.org/resource/E._Hoffmann_Price,E. Hoffmann Price
http://dbpedia.org/resource/E._Hoffmann_Price,Edgar Hoffmann Price
http://dbpedia.org/resource/Garrett_Fort,Garrett Elsden Fort
http://dbpedia.org/resource/Garrett_Fort,Garrett Fort
http://dbpedia.org/resource/H._S._Kraft,Hy Kraft
http://dbpedia.org/resource/Heidi_Julavits,Heidi Julavits
http://dbpedia.org/resource/Herschel_Weingrod,Herschel Weingrod
http://dbpedia.org/resource/Justina_Chen,Justina Chen
http://dbpedia.org/resource/Justina_Chen,Justina Headley
http://dbpedia.org/resource/Kevin_Brockmeier,Kevin Brockmeier
http://dbpedia.org/resource/Kevin_Brockmeier,Kevin John Brockmeier
http://dbpedia.org/resource/Kim_Henkel,Kim Henkel
http://dbpedia.org/resource/Linda_Howard,Linda Howard
http://dbpedia.org/resource/Linda_Howard,Linda S. Howington
http://dbpedia.org/resource/Marc_Simont,Marc Simont
http://dbpedia.org/resource/Marianne_Wiggins,Marianne Wiggins
http://dbpedia.org/resource/Marie_Hall_Ets,Marie Hall Ets
http://dbpedia.org/resource/Marisha_Pessl,Marisha Pessl
http://dbpedia.org/resource/Meghan_Daum,Meghan Daum
http://dbpedia.org/resource/Michael_Denning,Michael Denning
http://dbpedia.org/resource/Richard_Sakai,Richard Sakai
http://dbpedia.org/resource/Roy_F._Chandler,Roy F. Chandler
http://dbpedia.org/resource/Sheldon_Kopp,Sheldon Kopp
http://dbpedia.org/resource/Stanley_Plumly,Stanley Plumly
http://dbpedia.org/resource/Tess_Slesinger,Tess Slesinger
http://dbpedia.org/resource/Walter_Lowenfels,Walter Lowenfels
http://dbpedia.org/resource/Whitney_Balliett,Whitney Balliett
http://dbpedia.org/resource/William_E._Vaughan,William E. Vaughan
http://dbpedia.org/resource/Alfred_Bloom_(Buddhist),Alfred Bloom
http://dbpedia.org/resource/Aliki_Brandenberg,Aliki Brandenberg
http://dbpedia.org/resource/Alix_Kates_Shulman,Alix Kates Shulman
http://dbpedia.org/resource/Bill_Robinson_(author),Bill Robinson
http://dbpedia.org/resource/Bill_Robinson_(author),William Wheeler Robinson
http://dbpedia.org/resource/Daniel_Woodrell,Daniel Woodrell
http://dbpedia.org/resource/Debra_A._Kemp,Debra A. Kemp
http://dbpedia.org/resource/Don_Coldsmith,Don Coldsmith
http://dbpedia.org/resource/Earl_Conrad,Earl Conrad
http://dbpedia.org/resource/Elizabeth_Wagele,Elizabeth Wagele
http://dbpedia.org/resource/Emily_Gould,Emily Gould
http://dbpedia.org/resource/Gabriel_Kolko,Gabriel Kolko
http://dbpedia.org/resource/H._Jay_Dinshah,H. Jay Dinshah
http://dbpedia.org/resource/H._Jay_Dinshah,Hom Jay Dinshah
http://dbpedia.org/resource/Henry_Morton_Dexter,Henry Morton Dexter
http://dbpedia.org/resource/Henry_Wilson_Allen,Henry Wilson Allen
http://dbpedia.org/resource/Howard_Bahr,Howard Bahr
http://dbpedia.org/resource/J._R._Moehringer,J. R. Moehringer
http://dbpedia.org/resource/J._R._Moehringer,J.R. Moehringer
http://dbpedia.org/resource/Jack_Hanrahan,Jack Hanrahan
http://dbpedia.org/resource/James_Melvin_Scott,James Melvin Scott
http://dbpedia.org/resource/Jane_Flanders,Jane Flanders
http://dbpedia.org/resource/Jim_Harmon,Jim Harmon
http://dbpedia.org/resource/Kem_Nunn,Kem Nunn
http://dbpedia.org/resource/Lewis_A._McArthur,Lewis A. McArthur
http://dbpedia.org/resource/Marcy_Dermansky,Marcy Dermansky
http://dbpedia.org/resource/Margery_Latimer,Margery Latimer
http://dbpedia.org/resource/Margery_Latimer,Margery Bodine Latimer Toomer
http://dbpedia.org/resource/Michael_Specter,Michael Specter
http://dbpedia.org/resource/Miriam_Marx,Miriam Marx
http://dbpedia.org/resource/Nictzin_Dyalhis,Nictzin Dyalhis
http://dbpedia.org/resource/Peter_Parnall,Peter Parnall
http://dbpedia.org/resource/Robert_Peters,Robert Peters
http://dbpedia.org/resource/Ronald_Clair_Roat,Ronald Clair Roat
http://dbpedia.org/resource/Roy_Bedichek,Roy Bedichek
http://dbpedia.org/resource/Simon_Perchik,Simon Perchik
http://dbpedia.org/resource/Susan_Hale,Susan Hale
http://dbpedia.org/resource/Wayne_Karlin,Wayne Karlin
http://dbpedia.org/resource/Carol_Muske-Dukes,Carol Muske-Dukes
http://dbpedia.org/resource/Craig_Zadan,Craig Zadan
http://dbpedia.org/resource/Dick_McBride_(poet),Dick McBride
http://dbpedia.org/resource/Donald_B._Cole,Donald B. Cole
http://dbpedia.org/resource/Donald_E._Bently,Donald E. Bently
http://dbpedia.org/resource/Douglas_Anne_Munson,Douglas Anne Munson
http://dbpedia.org/resource/Ed_Subitzky,Ed Subitzky
http://dbpedia.org/resource/Elizabeth_Bevarly,Elizabeth Bevarly
http://dbpedia.org/resource/Elizabeth_Jordan,Elizabeth Jordan
http://dbpedia.org/resource/Emma_Goldrick,Emma Goldrick
http://dbpedia.org/resource/Emma_Goldrick,Robert N. Goldrick
http://dbpedia.org/resource/Emma_Goldrick,Emma Elizabeth Jean Sutcliffe Goldrick
http://dbpedia.org/resource/Helen_Conrad,Helen Conrad
"http://dbpedia.org/resource/James_I._Robertson,_Jr.","James I. Robertson, Jr."
"http://dbpedia.org/resource/James_I._Robertson,_Jr.","Dr. James I. Robertson, Jr."
http://dbpedia.org/resource/Jeffrey_Lyons,Jeffrey Lyons
http://dbpedia.org/resource/Joe_Bolton_(poet),Joe Bolton
http://dbpedia.org/resource/Joseph_Skibell,Joseph Skibell
http://dbpedia.org/resource/Kelly_Moore_(writer),Kelly Moore
http://dbpedia.org/resource/Kelly_Moore_(writer),Kelly Sheelagh Moore
http://dbpedia.org/resource/Leonard_Nathan,Leonard Nathan
http://dbpedia.org/resource/Maureen_Child,Maureen Child
http://dbpedia.org/resource/Paul_Edwin_Zimmer,Paul Edwin Zimmer
http://dbpedia.org/resource/R._J._Mendenhall,R. J. Mendenhall
http://dbpedia.org/resource/R._J._Mendenhall,R.J. Mendenhall
http://dbpedia.org/resource/Rita_Clay_Estrada,Rita Clay Estrada
http://dbpedia.org/resource/Rudolph_Delson,Rudolph Delson
http://dbpedia.org/resource/Scott_Corbett,Scott Corbett
http://dbpedia.org/resource/Scott_Corbett,W. Scott Corbett
http://dbpedia.org/resource/Shannon_Waverly,Shannon Waverly
http://dbpedia.org/resource/Sherryl_Woods,Sherryl Woods
http://dbpedia.org/resource/Sterling_E._Lanier,Sterling E. Lanier
http://dbpedia.org/resource/Sterling_E._Lanier,Sterling Edmund Lanier
http://dbpedia.org/resource/Teresa_Southwick,Teresa Southwick
"http://dbpedia.org/resource/Thad_Stem,_Jr.","Thad Stem, Jr."
"http://dbpedia.org/resource/Thad_Stem,_Jr.","Thaddeus Stem, Jr."
http://dbpedia.org/resource/Thomas_J._Farnham,Thomas J. Farnham
http://dbpedia.org/resource/Thomas_J._Farnham,Thomas Jefferson Farnham
http://dbpedia.org/resource/Tim_Ferriss,Timothy Ferriss
http://dbpedia.org/resource/Tom_E._Huff,Tom E. Huff
http://dbpedia.org/resource/Tom_E._Huff,Thomas Elmer Huff
http://dbpedia.org/resource/Waldo_Frank,Waldo Frank
http://dbpedia.org/resource/Alma_Routsong,Alma Routsong
http://dbpedia.org/resource/Anton_Myrer,Anton Myrer
http://dbpedia.org/resource/Barbara_McMahon,Barbara McMahon
http://dbpedia.org/resource/Jimmy_Starr,Jimmy Starr
http://dbpedia.org/resource/John_Wingate_Thornton,John Wingate Thornton
http://dbpedia.org/resource/Leigh_Michaels,Leigh Michaels
http://dbpedia.org/resource/Leigh_Michaels,LeAnn Lemberger
http://dbpedia.org/resource/Luis_Rechani_Agrait,Luis Rechani Agrait
http://dbpedia.org/resource/Rebecca_Winters,Rebecca Winters
http://dbpedia.org/resource/Rebecca_Winters,Rebecca Brown Burton
http://dbpedia.org/resource/Shel_Israel,Shel Israel
http://dbpedia.org/resource/Theodore_Friend,Theodore Friend
http://dbpedia.org/resource/Ben_Coes,Ben Coes
http://dbpedia.org/resource/Bryan_Cogman,Bryan Cogman
http://dbpedia.org/resource/Cortney_Lance_Bledsoe,Cortney Lance Bledsoe
http://dbpedia.org/resource/Cortney_Lance_Bledsoe,C.L. Bledsoe
http://dbpedia.org/resource/Dan_J._Marlowe,Dan J. Marlowe
http://dbpedia.org/resource/Dan_J._Marlowe,Dan J Marlowe
http://dbpedia.org/resource/Doris_Gates,Doris Gates
http://dbpedia.org/resource/Ellis_Credle,Ellis Credle
http://dbpedia.org/resource/Francesca_Cruz,Francesca Cruz
http://dbpedia.org/resource/George_S._Elrick,George S. Elrick
http://dbpedia.org/resource/George_S._Elrick,George Seefurth Elrick
http://dbpedia.org/resource/Isabel_Fonseca,Isabel Fonseca
http://dbpedia.org/resource/Jessie_Maye_Smith,Jessie Maye Smith
http://dbpedia.org/resource/John_Reuben_Thompson,John Reuben Thompson
http://dbpedia.org/resource/Juan_Emilio_Viguié,Juan Emilio Viguié
http://dbpedia.org/resource/Maggie_Koerth-Baker,Maggie Koerth-Baker
http://dbpedia.org/resource/Marc_Jampole,Marc Jampole
http://dbpedia.org/resource/Mark_K._Updegrove,Mark K. Updegrove
http://dbpedia.org/resource/Amy_Wright_(writer),Amy Wright
http://dbpedia.org/resource/Ann_Copeland,Ann Copeland
http://dbpedia.org/resource/B._J._Hollars,BJ Hollars
http://dbpedia.org/resource/B._J._Hollars,B.J. Hollars
http://dbpedia.org/resource/Bonnie_G._Smith,Bonnie G. Smith
http://dbpedia.org/resource/Brittney_Ryan,Brittney Ryan
http://dbpedia.org/resource/Catherine_Gildiner,Catherine Gildiner
http://dbpedia.org/resource/Domenic_Priore,Domenic Priore
http://dbpedia.org/resource/Elise_Hu,Elise Hu
http://dbpedia.org/resource/Francis_Wallace_(writer),Francis Wallace
http://dbpedia.org/resource/Gerald_Bordman,Gerald Bordman
http://dbpedia.org/resource/Gerald_Bordman,Gerald Martin Bordman
http://dbpedia.org/resource/Hannah_B._Chickering,Hannah B. Chickering
http://dbpedia.org/resource/Hildegard_Woodward,Hildegard Woodward
http://dbpedia.org/resource/Janet_Stevenson,Janet Marshall Stevenson
http://dbpedia.org/resource/Janet_Stevenson,Janet Stevenson
http://dbpedia.org/resource/Jill_Talbot,Jill Talbot
http://dbpedia.org/resource/John_David_Anderson,John David Anderson
http://dbpedia.org/resource/Julie_Joosten,Julie Joosten
http://dbpedia.org/resource/Julie_Keith,Julie Keith
http://dbpedia.org/resource/Lee_Harrington,Lee Harrington
http://dbpedia.org/resource/Libby_Skala,Libby Skala
http://dbpedia.org/resource/Lou_Kilzer,Lou Kilzer
http://dbpedia.org/resource/M._Evelina_Galang,M. Evelina Galang
http://dbpedia.org/resource/Margareta_Waterman,Margareta Waterman
http://dbpedia.org/resource/Margareta_Waterman,margareta waterman
http://dbpedia.org/resource/Paul_Sprachman,Paul Sprachman
http://dbpedia.org/resource/Rick_McDaniel,Rick McDaniel
http://dbpedia.org/resource/Rysa_Walker,Rysa Walker
http://dbpedia.org/resource/Samuel_D._Hunter,Samuel D. Hunter
http://dbpedia.org/resource/Susan_Kerslake,Susan Kerslake
http://dbpedia.org/resource/T.K._Thorne,T.K. Thorne
http://dbpedia.org/resource/Theresa_Johnson,Theresa Johnson
http://dbpedia.org/resource/Theresa_Johnson,Theresa M. Johnson
http://dbpedia.org/resource/Valerie_Alexander,Valerie Alexander
http://dbpedia.org/resource/Virginia_Willis,Virginia Willis
http://dbpedia.org/resource/Wanda_Tuchock,Wanda Tuchock
http://dbpedia.org/resource/Zipp_Newman,Zipp Newman
http://dbpedia.org/resource/Asali_Solomon,Asali Solomon
http://dbpedia.org/resource/Barbara_Freethy,Barbara Freethy
http://dbpedia.org/resource/Camarin_Grae,Camarin Grae
http://dbpedia.org/resource/Hugh_Ambrose,Hugh Ambrose
http://dbpedia.org/resource/Kim_Shuck,Kim Shuck
http://dbpedia.org/resource/Philip_Klein,Philip Klein
http://dbpedia.org/resource/Rachel_Hope_Cleves,Rachel Hope Cleves
http://dbpedia.org/resource/Shelby_Stephenson,Shelby Stephenson
http://dbpedia.org/resource/Stanley_Rauh,Stanley Rauh
http://dbpedia.org/resource/Susan_Rasky,Susan Rasky
http://dbpedia.org/resource/Vince_Vawter,Vince Vawter
http://dbpedia.org/resource/Alice_Alison_Lide,Alice Alison Lide
http://dbpedia.org/resource/Althea_Warren,Althea Warren
http://dbpedia.org/resource/Barry_Shipman,Barry Shipman
http://dbpedia.org/resource/Bradbury_Foote,Bradbury Foote
http://dbpedia.org/resource/Brainerd_Kellogg,Brainerd Kellogg
http://dbpedia.org/resource/Cece_Bell,Cece Bell
http://dbpedia.org/resource/Cecil_E._Rhode,Cecil E. Rhode
http://dbpedia.org/resource/Colbert_Clark,Colbert Clark
http://dbpedia.org/resource/Dan_Dworkin,Dan Dworkin
http://dbpedia.org/resource/Daniel_B._Ullman,Daniel B. Ullman
http://dbpedia.org/resource/David_Iserson,David Iserson
http://dbpedia.org/resource/Edward_E._Seabrook,Edward E. Seabrook
http://dbpedia.org/resource/Edwin_Philip_Pister,Edwin Philip Pister
http://dbpedia.org/resource/Elizabeth_L._Davis,Elizabeth L. Davis
http://dbpedia.org/resource/Elizabeth_L._Davis,Elizabeth Lindsay Davis
http://dbpedia.org/resource/Frances_Guihan,Frances Guihan
http://dbpedia.org/resource/Grace_Neville,Grace Neville
http://dbpedia.org/resource/Hildegarde_Swift,Hildegarde Swift
http://dbpedia.org/resource/I._J._Kapstein,I. J. Kapstein
http://dbpedia.org/resource/John_Hornor_Jacobs,John Hornor Jacobs
http://dbpedia.org/resource/Joseph_Hoffman,Joseph Hoffman
http://dbpedia.org/resource/Laird_Doyle,Laird Doyle
